Mod:Item:MetaData, Localized Name
IC2:reactorMOXSimpledepleted, ic2.reactorMOXSimpledepleted.name
IC2:reactorMOXDualdepleted, ic2.reactorMOXDualdepleted.name
IC2:reactorMOXQuaddepleted, ic2.reactorMOXQuaddepleted.name
IC2:reactorUraniumSimpledepleted, ic2.reactorUraniumSimpledepleted.name
IC2:reactorUraniumDualdepleted, ic2.reactorUraniumDualdepleted.name
IC2:reactorUraniumQuaddepleted, ic2.reactorUraniumQuaddepleted.name
IC2:reactorCoolantSimple, ic2.reactorCoolantSimple.name
IC2:reactorCoolantTriple, ic2.reactorCoolantTriple.name
IC2:reactorCoolantSix, ic2.reactorCoolantSix.name
IC2:reactorPlating, ic2.reactorPlating.name
IC2:reactorPlatingHeat, ic2.reactorPlatingHeat.name
IC2:reactorPlatingExplosive, ic2.reactorPlatingExplosive.name
IC2:reactorHeatSwitch, ic2.reactorHeatSwitch.name
IC2:reactorHeatSwitchCore, ic2.reactorHeatSwitchCore.name
IC2:reactorHeatSwitchSpread, ic2.reactorHeatSwitchSpread.name
IC2:reactorHeatSwitchDiamond, ic2.reactorHeatSwitchDiamond.name
IC2:reactorVent, ic2.reactorVent.name
IC2:reactorVentCore, ic2.reactorVentCore.name
IC2:reactorVentGold, ic2.reactorVentGold.name
IC2:reactorVentSpread, ic2.reactorVentSpread.name
IC2:reactorVentDiamond, ic2.reactorVentDiamond.name
IC2:reactorReflector, ic2.reactorReflector.name
IC2:reactorReflectorThick, ic2.reactorReflectorThick.name
IC2:reactorCondensator, ic2.reactorCondensator.name
IC2:reactorCondensatorLap, ic2.reactorCondensatorLap.name
IC2:itemTFBP, ic2.itemTFBP.name
IC2:itemTFBPCultivation, ic2.itemTFBPCultivation.name
IC2:itemTFBPIrrigation, ic2.itemTFBPIrrigation.name
IC2:itemTFBPChilling, ic2.itemTFBPChilling.name
IC2:itemTFBPDesertification, ic2.itemTFBPDesertification.name
IC2:itemTFBPFlatification, ic2.itemTFBPFlatification.name
IC2:itemTFBPMushroom, ic2.itemTFBPMushroom.name
IC2:itemPartCoalBall, ic2.itemPartCoalBall.name
IC2:itemPartCoalBlock, ic2.itemPartCoalBlock.name
IC2:itemPartCoalChunk, ic2.itemPartCoalChunk.name
IC2:itemPartIndustrialDiamond, ic2.itemPartIndustrialDiamond.name
IC2:itemSlag, ic2.itemSlag.name
IC2:itemScrap, ic2.itemScrap.name
IC2:itemScrapbox, ic2.itemScrapbox.name
IC2:itemFuelPlantBall, ic2.itemFuelPlantBall.name
IC2:itemBiochaff, ic2.itemBiochaff.name
IC2:itemToolPainter, ic2.itemToolPainter.name
IC2:itemToolPainterBlack, ic2.itemToolPainterBlack.name
IC2:itemToolPainterRed, ic2.itemToolPainterRed.name
IC2:itemToolPainterGreen, ic2.itemToolPainterGreen.name
IC2:itemToolPainterBrown, ic2.itemToolPainterBrown.name
IC2:itemToolPainterBlue, ic2.itemToolPainterBlue.name
IC2:itemToolPainterPurple, ic2.itemToolPainterPurple.name
IC2:itemToolPainterCyan, ic2.itemToolPainterCyan.name
IC2:itemToolPainterLightGrey, ic2.itemToolPainterLightGrey.name
IC2:itemToolPainterDarkGrey, ic2.itemToolPainterDarkGrey.name
IC2:itemToolPainterPink, ic2.itemToolPainterPink.name
IC2:itemToolPainterLime, ic2.itemToolPainterLime.name
IC2:itemToolPainterYellow, ic2.itemToolPainterYellow.name
IC2:itemToolPainterCloud, ic2.itemToolPainterCloud.name
IC2:itemToolPainterMagenta, ic2.itemToolPainterMagenta.name
IC2:itemToolPainterOrange, ic2.itemToolPainterOrange.name
IC2:itemToolPainterWhite, ic2.itemToolPainterWhite.name
IC2:itemDynamite, ic2.itemDynamite.name
IC2:itemDynamiteSticky, ic2.itemDynamiteSticky.name
IC2:itemRemote, ic2.itemRemote.name
IC2:upgradeModule:0, ic2.overclockerUpgrade
IC2:upgradeModule:1, ic2.transformerUpgrade
IC2:upgradeModule:2, ic2.energyStorageUpgrade
IC2:upgradeModule:3, ic2.ejectorUpgrade
IC2:upgradeModule:4, ic2.fluidEjectorUpgrade
IC2:upgradeModule:5, ic2.redstoneinvUpgrade
IC2:upgradeModule:6, ic2.pullingUpgrade
IC2:itemCoin, ic2.itemCoin.name
IC2:itemDoorAlloy, ic2.itemDoorAlloy.name
IC2:itemPartCFPowder, ic2.itemPartCFPowder.name
IC2:itemGrinPowder, ic2.itemGrinPowder.name
IC2:itemDebug, ic2.itemDebug.name
IC2:itemBoat:0, ic2.boatCarbon
IC2:itemBoat:1, ic2.boatRubber
IC2:itemBoat:2, ic2.boatRubberBroken
IC2:itemBoat:3, ic2.boatElectric
IC2:itemWeedingTrowel, ic2.itemWeedingTrowel.name
IC2:itemWeed, ic2.itemWeed.name
IC2:itemCropSeed, ic2.itemCropSeed.name
IC2:itemCropnalyzer, ic2.itemCropnalyzer.name
IC2:itemFertilizer, ic2.itemFertilizer.name
IC2:itemCellHydrant, ic2.itemCellHydrant.name
IC2:itemToolHoe, ic2.itemToolHoe.name
IC2:itemTerraWart, ic2.itemTerraWart.name
IC2:itemWeedEx, ic2.itemWeedEx.name
IC2:itemMugEmpty, ic2.itemMugEmpty.name
IC2:itemCofeeBeans, ic2.itemCofeeBeans.name
IC2:itemCofeePowder, ic2.itemCofeePowder.name
IC2:itemMugCoffee:0, ic2.itemMugCoffee_0
IC2:itemMugCoffee:1, ic2.itemMugCoffee_1
IC2:itemMugCoffee:2, ic2.itemMugCoffee_2
IC2:itemHops, ic2.itemHops.name
IC2:itemBarrel, ic2.itemBarrel.name
IC2:itemMugBooze, ic2.itemMugBooze.name
IC2:itemwoodrotor, ic2.itemwoodrotor.name
IC2:itemironrotor, ic2.itemironrotor.name
IC2:itemsteelrotor, ic2.itemsteelrotor.name
IC2:itemwcarbonrotor, ic2.itemwcarbonrotor.name
IC2:itemSteamTurbine, ic2.itemSteamTurbine.name
IC2:itemSteamTurbineBlade, ic2.itemSteamTurbineBlade.name
IC2:itemIronBlockCuttingBlade, ic2.itemIronBlockCuttingBlade.name
IC2:itemAdvIronBlockCuttingBlade, ic2.itemAdvIronBlockCuttingBlade.name
IC2:itemDiamondBlockCuttingBlade, ic2.itemDiamondBlockCuttingBlade.name
GalacticraftCore:item.bucketOil, 原油桶
GalacticraftCore:item.bucketFuel, 燃料桶
GalacticraftCore:item.spaceship:0, 1阶火箭
GalacticraftCore:item.spaceship:1, 1阶火箭
GalacticraftCore:item.spaceship:2, 1阶火箭
GalacticraftCore:item.spaceship:3, 1阶火箭
GalacticraftCore:item.spaceship:4, 1阶火箭
GalacticraftCore:item.oxygenMask, 氧气面罩
GalacticraftCore:item.oxygenGear, 供氧设备
GalacticraftCore:item.oxygenTankLightFull, 轻型氧气罐
GalacticraftCore:item.oxygenTankMedFull, 中型氧气罐
GalacticraftCore:item.oxygenTankHeavyFull, 重型氧气罐
GalacticraftCore:item.sensorLens, 探测镜片
GalacticraftCore:item.sensorGlasses, 探测眼镜
GalacticraftCore:item.steel_pickaxe, 重镐
GalacticraftCore:item.steel_axe, 重斧
GalacticraftCore:item.steel_hoe, 重锄
GalacticraftCore:item.steel_shovel, 重锹
GalacticraftCore:item.steel_sword, 重剑
GalacticraftCore:item.steel_helmet, 重型头盔
GalacticraftCore:item.steel_chestplate, 重型胸甲
GalacticraftCore:item.steel_leggings, 重型护腿
GalacticraftCore:item.steel_boots, 重型靴
GalacticraftCore:item.canister:0, 锡罐
GalacticraftCore:item.canister:1, 铜罐
GalacticraftCore:item.airVent, 排气孔
GalacticraftCore:item.airFan, 排气扇
GalacticraftCore:item.oxygenConcentrator, 氧气浓缩器
GalacticraftCore:item.engine:0, 1阶火箭引擎
GalacticraftCore:item.engine:1, 1阶助推器
GalacticraftCore:item.heavyPlating, 重型防护板
GalacticraftCore:item.noseCone, 鼻锥
GalacticraftCore:item.rocketFins, 火箭尾鳍
GalacticraftCore:item.steelPole, 钢杆
GalacticraftCore:item.canvas, 帆布
GalacticraftCore:item.oilCanisterPartial, 油罐(半满)
GalacticraftCore:item.fuelCanisterPartial, 燃料罐(半满)
GalacticraftCore:item.oilExtractor, 便携抽油器
GalacticraftCore:item.schematic:0, NASA工作台图纸
GalacticraftCore:item.schematic:1, NASA工作台图纸
GalacticraftCore:item.key:0, 地牢钥匙(1阶)
GalacticraftCore:item.buggymat:0, 星球车车轮
GalacticraftCore:item.buggymat:1, 星球车座椅
GalacticraftCore:item.buggymat:2, 星球车存储箱
GalacticraftCore:item.buggy, 星球车
GalacticraftCore:item.basicItem:0, 单体太阳能模块
GalacticraftCore:item.basicItem:1, 全载太阳能模块
GalacticraftCore:item.basicItem:2, 生硅
GalacticraftCore:item.basicItem:3, 铜锭
GalacticraftCore:item.basicItem:4, 锡锭
GalacticraftCore:item.basicItem:5, 铝锭
GalacticraftCore:item.basicItem:6, 致密铜板
GalacticraftCore:item.basicItem:7, 致密锡板
GalacticraftCore:item.basicItem:8, 致密铝板
GalacticraftCore:item.basicItem:9, 致密钢板
GalacticraftCore:item.basicItem:10, 致密青铜板
GalacticraftCore:item.basicItem:11, 致密铁板
GalacticraftCore:item.basicItem:12, 蓝色太阳能晶圆
GalacticraftCore:item.basicItem:13, 基础晶圆
GalacticraftCore:item.basicItem:14, 高级晶圆
GalacticraftCore:item.basicItem:15, 罐装食物
GalacticraftCore:item.basicItem:16, 罐装食物
GalacticraftCore:item.basicItem:17, 罐装食物
GalacticraftCore:item.basicItem:18, 罐装食物
GalacticraftCore:item.basicItem:19, 频率模块
GalacticraftCore:item.basicItem:20, 环境温度控制器
GalacticraftCore:item.battery, 电池
GalacticraftCore:item.infiniteBattery, 无限电池
GalacticraftCore:item.infiniteOxygen, 无限氧气罐
GalacticraftCore:item.null:0, 可投掷流星碎片
GalacticraftCore:item.null:1, 可投掷流星碎片
GalacticraftCore:item.standardWrench, 标准扳手
GalacticraftCore:item.cheeseCurd, 奶酪凝乳
GalacticraftCore:item.meteoricIronRaw, 生陨铁锭
GalacticraftCore:item.meteoricIronIngot:0, 陨铁锭
GalacticraftCore:item.meteoricIronIngot:1, 致密陨铁
GalacticraftCore:item.flag, 旗
GalacticraftCore:item.parachute:0, 降落伞
GalacticraftCore:item.parachute:1, 黑色降落伞
GalacticraftCore:item.parachute:2, 浅蓝色降落伞
GalacticraftCore:item.parachute:3, 黄绿色降落伞
GalacticraftCore:item.parachute:4, 棕色降落伞
GalacticraftCore:item.parachute:5, 蓝色降落伞
GalacticraftCore:item.parachute:6, 灰色降落伞
GalacticraftCore:item.parachute:7, 绿色降落伞
GalacticraftCore:item.parachute:8, 浅灰色降落伞
GalacticraftCore:item.parachute:9, 品红色降落伞
GalacticraftCore:item.parachute:10, 橙色降落伞
GalacticraftCore:item.parachute:11, 粉色降落伞
GalacticraftCore:item.parachute:12, 紫色降落伞
GalacticraftCore:item.parachute:13, 红色降落伞
GalacticraftCore:item.parachute:14, 青色降落伞
GalacticraftCore:item.parachute:15, 黄色降落伞
Mekanism:PartTransmitter:0, 基础通用线缆
Mekanism:PartTransmitter:1, 高级通用线缆
Mekanism:PartTransmitter:2, 精英通用线缆
Mekanism:PartTransmitter:3, 终极通用线缆
Mekanism:PartTransmitter:4, 基础机械管道
Mekanism:PartTransmitter:5, 高级机械管道
Mekanism:PartTransmitter:6, 精英机械管道
Mekanism:PartTransmitter:7, 终极机械管道
Mekanism:PartTransmitter:8, 基础加压管道
Mekanism:PartTransmitter:9, 高级加压管道
Mekanism:PartTransmitter:10, 精英加压管道
Mekanism:PartTransmitter:11, 终极加压管道
Mekanism:PartTransmitter:12, 基础物流管道
Mekanism:PartTransmitter:13, 高级物流管道
Mekanism:PartTransmitter:14, 精英物流管道
Mekanism:PartTransmitter:15, 终极物流管道
Mekanism:PartTransmitter:16, 限制传送管道
Mekanism:PartTransmitter:17, 转移传送管道
Mekanism:PartTransmitter:18, 基础热导线缆
Mekanism:PartTransmitter:19, 高级热导线缆
Mekanism:PartTransmitter:20, 精英热导线缆
Mekanism:PartTransmitter:21, 终极热导线缆
Mekanism:ElectricBow, 电动弓
Mekanism:Dust:0, 铁粉
Mekanism:Dust:1, 金粉
Mekanism:Dust:2, 锇粉
Mekanism:Dust:3, 铜粉
Mekanism:Dust:4, 锡粉
Mekanism:Dust:5, 银粉
Mekanism:Dust:6, 铅粉
Mekanism:Ingot:0, 黑曜石锭
Mekanism:Ingot:1, 锇锭
Mekanism:Ingot:2, 青铜锭
Mekanism:Ingot:3, 荧石锭
Mekanism:Ingot:4, 钢锭
Mekanism:Ingot:5, 铜锭
Mekanism:Ingot:6, 锡锭
Mekanism:EnergyTablet, 能量板
Mekanism:SpeedUpgrade, 速度升级
Mekanism:EnergyUpgrade, 能量升级
Mekanism:FilterUpgrade, 过滤升级
Mekanism:MufflingUpgrade, 降噪升级
Mekanism:GasUpgrade, 气体升级
Mekanism:Robit, 机器人
Mekanism:AtomicDisassembler, 原子分解机
Mekanism:EnrichedAlloy, 富集合金
Mekanism:ReinforcedAlloy, 强化合金
Mekanism:AtomicAlloy, 原子合金
Mekanism:ItemProxy, item.ItemProxy.name
Mekanism:ControlCircuit:0, 基础控制电路
Mekanism:ControlCircuit:1, 高级控制电路
Mekanism:ControlCircuit:2, 精英控制电路
Mekanism:ControlCircuit:3, 终极控制电路
Mekanism:EnrichedIron, 富集铁
Mekanism:CompressedCarbon, 压缩碳
Mekanism:CompressedRedstone, 压缩红石
Mekanism:CompressedDiamond, 压缩钻石
Mekanism:CompressedObsidian, 压缩黑曜石
Mekanism:PortableTeleporter, 便携传送器
Mekanism:TeleportationCore, 传送核心
Mekanism:Clump:0, 铁碎块
Mekanism:Clump:1, 金碎块
Mekanism:Clump:2, 锇碎块
Mekanism:Clump:3, 铜碎块
Mekanism:Clump:4, 锡碎块
Mekanism:Clump:5, 银碎块
Mekanism:Clump:6, 铅碎块
Mekanism:DirtyDust:0, 污浊的铁粉
Mekanism:DirtyDust:1, 污浊的金粉
Mekanism:DirtyDust:2, 污浊的锇粉
Mekanism:DirtyDust:3, 污浊的铜粉
Mekanism:DirtyDust:4, 污浊的锡粉
Mekanism:DirtyDust:5, 污浊的银粉
Mekanism:DirtyDust:6, 污浊的铅粉
Mekanism:Configurator, 调整器
Mekanism:NetworkReader, 网络读取器
Mekanism:WalkieTalkie, 步话机
Mekanism:Jetpack, 喷射背包
Mekanism:Dictionary, 辞典
Mekanism:GasMask, 燃气面具
Mekanism:ScubaTank, 潜水罐
Mekanism:Balloon:0, §8黑色 气球
Mekanism:Balloon:1, §c红色 气球
Mekanism:Balloon:2, §2绿色 气球
Mekanism:Balloon:3, §6棕色 气球
Mekanism:Balloon:4, §1蓝色 气球
Mekanism:Balloon:5, §5紫色 气球
Mekanism:Balloon:6, §3青色 气球
Mekanism:Balloon:7, §7淡灰色 气球
Mekanism:Balloon:8, §8灰色 气球
Mekanism:Balloon:9, §d粉色 气球
Mekanism:Balloon:10, §a亮绿色 气球
Mekanism:Balloon:11, §e黄色 气球
Mekanism:Balloon:12, §9淡蓝色 气球
Mekanism:Balloon:13, §d品红色 气球
Mekanism:Balloon:14, §6橙色 气球
Mekanism:Balloon:15, §f白色 气球
Mekanism:Shard:0, 铁碎片
Mekanism:Shard:1, 金碎片
Mekanism:Shard:2, 锇碎片
Mekanism:Shard:3, 铜碎片
Mekanism:Shard:4, 锡碎片
Mekanism:Shard:5, 银碎片
Mekanism:Shard:6, 铅碎片
Mekanism:ElectrolyticCore, 电解核心
Mekanism:Sawdust, 锯屑
Mekanism:Salt, 盐
Mekanism:BrineBucket, 盐水桶
Mekanism:LithiumBucket, 锂桶
Mekanism:HeavyWaterBucket, 重水桶
Mekanism:Crystal:0, 铁晶体
Mekanism:Crystal:1, 金晶体
Mekanism:Crystal:2, 锇晶体
Mekanism:Crystal:3, 铜晶体
Mekanism:Crystal:4, 锡晶体
Mekanism:Crystal:5, 银晶体
Mekanism:Crystal:6, 铅晶体
Mekanism:FreeRunners, 自由助跑器
Mekanism:ArmoredJetpack, 装甲喷气背包
Mekanism:ConfigurationCard, 配置卡
Mekanism:CraftingFormula, 合成配方
Mekanism:SeismicReader, 地震读取器
Mekanism:Substrate, 基片
Mekanism:Polyethene:0, HDPE弹
Mekanism:Polyethene:1, HDPE棒
Mekanism:Polyethene:2, HDPE纸
Mekanism:Polyethene:3, 塑料棒
Mekanism:BioFuel, 生物燃料
Mekanism:GlowPanel:0, §8黑色 荧光板
Mekanism:GlowPanel:1, §c红色 荧光板
Mekanism:GlowPanel:2, §2绿色 荧光板
Mekanism:GlowPanel:3, §6棕色 荧光板
Mekanism:GlowPanel:4, §1蓝色 荧光板
Mekanism:GlowPanel:5, §5紫色 荧光板
Mekanism:GlowPanel:6, §3青色 荧光板
Mekanism:GlowPanel:7, §7淡灰色 荧光板
Mekanism:GlowPanel:8, §8灰色 荧光板
Mekanism:GlowPanel:9, §d粉色 荧光板
Mekanism:GlowPanel:10, §a亮绿色 荧光板
Mekanism:GlowPanel:11, §e黄色 荧光板
Mekanism:GlowPanel:12, §9淡蓝色 荧光板
Mekanism:GlowPanel:13, §d品红色 荧光板
Mekanism:GlowPanel:14, §6橙色 荧光板
Mekanism:GlowPanel:15, §f白色 荧光板
Mekanism:Flamethrower, 喷火器
Mekanism:GaugeDropper, 滴量器
Mekanism:FactoryInstaller:0, Basic Tier Installer
Mekanism:FactoryInstaller:1, Advanced Tier Installer
Mekanism:FactoryInstaller:2, Elite Tier Installer
Mekanism:FactoryInstaller:3, Ultimate Tier Installer
Mekanism:OtherDust:0, 钻石粉
Mekanism:OtherDust:1, 钢粉
Mekanism:OtherDust:3, 硫磺粉
Mekanism:OtherDust:4, 锂粉
Mekanism:OtherDust:5, 强化黑曜石粉
Mekanism:OtherDust:6, 黑曜石粉
MekanismGenerators:SolarPanel, 太阳能板
MekanismGenerators:Hohlraum, 黑体辐射腔
MekanismGenerators:TurbineBlade, 涡轮叶片
MekanismTools:WoodPaxel, 木镐尖斧
MekanismTools:StonePaxel, 石镐尖斧
MekanismTools:IronPaxel, 铁镐尖斧
MekanismTools:DiamondPaxel, 钻石镐尖斧
MekanismTools:GoldPaxel, 金镐尖斧
MekanismTools:ObsidianHelmet, 黑曜石头盔
MekanismTools:ObsidianChestplate, 黑曜石胸甲
MekanismTools:ObsidianLeggings, 黑曜石护腿
MekanismTools:ObsidianBoots, 黑曜石靴子
MekanismTools:ObsidianPaxel, 黑曜石镐尖斧
MekanismTools:ObsidianPickaxe, 黑曜石镐
MekanismTools:ObsidianAxe, 黑曜石斧头
MekanismTools:ObsidianShovel, 黑曜石铲子
MekanismTools:ObsidianHoe, 黑曜石锄头
MekanismTools:ObsidianSword, 黑曜石剑
MekanismTools:LapisLazuliHelmet, 青金石头盔
MekanismTools:LapisLazuliChestplate, 青金石胸甲
MekanismTools:LapisLazuliLeggings, 青金石护腿
MekanismTools:LapisLazuliBoots, 青金石靴子
MekanismTools:LapisLazuliPaxel, 青金石镐尖斧
MekanismTools:LapisLazuliPickaxe, 青金石镐
MekanismTools:LapisLazuliAxe, 青金石斧头
MekanismTools:LapisLazuliShovel, 青金石铲子
MekanismTools:LapisLazuliHoe, 青金石锄头
MekanismTools:LapisLazuliSword, 青金石剑
MekanismTools:OsmiumHelmet, 锇头盔
MekanismTools:OsmiumChestplate, 锇胸甲
MekanismTools:OsmiumLeggings, 锇护腿
MekanismTools:OsmiumBoots, 锇靴子
MekanismTools:OsmiumPaxel, 锇镐尖斧
MekanismTools:OsmiumPickaxe, 锇镐
MekanismTools:OsmiumAxe, 锇斧头
MekanismTools:OsmiumShovel, 锇铲子
MekanismTools:OsmiumHoe, 锇锄头
MekanismTools:OsmiumSword, 锇剑
MekanismTools:BronzeHelmet, 青铜头盔
MekanismTools:BronzeChestplate, 青铜胸甲
MekanismTools:BronzeLeggings, 青铜护腿
MekanismTools:BronzeBoots, 青铜靴子
MekanismTools:BronzePaxel, 青铜镐尖斧
MekanismTools:BronzePickaxe, 青铜镐
MekanismTools:BronzeAxe, 青铜斧头
MekanismTools:BronzeShovel, 青铜铲子
MekanismTools:BronzeHoe, 青铜锄头
MekanismTools:BronzeSword, 青铜剑
MekanismTools:GlowstonePaxel, 荧石镐尖斧
MekanismTools:GlowstonePickaxe, 荧石镐
MekanismTools:GlowstoneAxe, 荧石斧头
MekanismTools:GlowstoneShovel, 荧石铲子
MekanismTools:GlowstoneHoe, 荧石锄头
MekanismTools:GlowstoneSword, 荧石剑
MekanismTools:GlowstoneHelmet, 荧石头盔
MekanismTools:GlowstoneChestplate, 荧石胸甲
MekanismTools:GlowstoneLeggings, 荧石护腿
MekanismTools:GlowstoneBoots, 荧石靴子
MekanismTools:SteelPaxel, 钢斧锹
MekanismTools:SteelPickaxe, 钢镐
MekanismTools:SteelAxe, 钢斧头
MekanismTools:SteelShovel, 钢铲子
MekanismTools:SteelHoe, 钢锄头
MekanismTools:SteelSword, 钢剑
MekanismTools:SteelHelmet, 钢头盔
MekanismTools:SteelChestplate, 钢胸甲
MekanismTools:SteelLeggings, 钢护腿
MekanismTools:SteelBoots, 钢靴子
craftguide:craftguide_item, 合成指南
BambooMod:bamboobasket, 竹碗
BambooMod:firecracker:0, 鞭炮(小)
BambooMod:firecracker:1, 鞭炮(中)
BambooMod:firecracker:2, 鞭炮(大)
BambooMod:bambooFood:0, 米饭
BambooMod:bambooFood:1, 牛肉饭
BambooMod:bambooFood:2, 猪肉饭
BambooMod:bambooFood:3, 蘑菇饭
BambooMod:bambooFood:4, 猪肉串
BambooMod:bambooFood:5, 牛肉串
BambooMod:bambooFood:6, 竹笋饭
BambooMod:bambooFood:7, 鸡蛋拌饭
BambooMod:bambooFood:8, 鸡肉鸡蛋盖饭
BambooMod:bambooFood:9, 金枪鱼寿司饭
BambooMod:bambooFood:10, 鸡肉串
BambooMod:bambooFood:11, Riceball(Ume)
BambooMod:bambooFood:12, Riceball(Salmon)
BambooMod:bambooFood:13, Riceball(Tuna flaked)
BambooMod:bambooFood:14, Riceball(Mushroom)
BambooMod:bambooFood:15, Riceball(Take)
BambooMod:bambooFood:16, Riceball(Wakame)
BambooMod:bambooFood:17, Dango(Anko)
BambooMod:bambooFood:18, Dango(Kinako)
BambooMod:bambooFood:19, Dango(Mitarashi)
BambooMod:bambooFood:20, Dango(Sanshioku)
BambooMod:bambooFood:21, Dango(Zunda)
BambooMod:bambooFood:22, Mochi
BambooMod:bambooFood:23, CookedMochi
BambooMod:bambooFood:24, Ohagi(Anko)
BambooMod:bambooFood:25, Ohagi(Kinako)
BambooMod:bambooFood:26, Ohagi(Zunda)
BambooMod:bambooFood:27, Natto
BambooMod:bambooFood:28, Nattomeshi
BambooMod:bambooFood:29, Tamanattomeshi
BambooMod:bambooFood:30, Sakuramochi
BambooMod:bambooFood:31, Tamagyumeshi
BambooMod:bambooFood:32, Katsudon
